date;settlement_price;market_id;market_strip;last_trading_date;instrument_slug;instrument_name;source;series_type;roll_rule
2025-10-08;641.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-10-09;641.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-10-10;619.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-10-13;625.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-10-14;613.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-10-15;611.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-10-16;614.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-10-17;606.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-10-20;609.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-10-21;610.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-10-22;621.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-10-23;651.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-10-24;657.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-10-27;661.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-10-28;649.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-10-29;654.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-10-30;655.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-10-31;654.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-11-03;661.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-11-04;659.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-11-05;665.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-11-06;662.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-11-07;667.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-11-10;665.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-11-11;682.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-11-12;666.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-11-13;663.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-11-14;676.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-11-17;671.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-11-18;678.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-11-19;672.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-11-20;661.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-11-21;647.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-11-24;641.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-11-25;629.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-11-26;630.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-11-27;640.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-11-28;642.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-12-01;642.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-12-02;644.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-12-03;636.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-12-04;635.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-12-05;647.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-12-08;637.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-12-09;629.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-12-10;628.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-12-11;617.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-12-12;615.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-12-15;609.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-12-16;596.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-12-17;601.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-12-18;601.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-12-19;597.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-12-22;606.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-12-23;614.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-12-24;620.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-12-26;606.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-12-29;608.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-12-30;613.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2025-12-31;609.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-01-02;599.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-01-05;610.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-01-06;604.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-01-07;593.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-01-08;601.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-01-09;623.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-01-12;618.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-01-13;643.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-01-14;648.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-01-15;630.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-01-16;642.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-01-19;638.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-01-20;651.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-01-21;661.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-01-22;651.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-01-23;656.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-01-26;655.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-01-27;659.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-01-28;671.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-01-29;690.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-01-30;709.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-02-02;660.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-02-03;667.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-02-04;671.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-02-05;671.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-02-06;681.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-02-09;680.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-02-10;672.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-02-11;686.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-02-12;667.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-02-13;665.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-02-16;671.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-02-17;664.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-02-18;691.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-02-19;716.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-02-20;721.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-02-23;734.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-02-24;721.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-02-25;718.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-02-26;740.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-02-27;743.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-03-02;857.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-03-03;962.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-03-04;939.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-03-05;1034.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-03-06;1057.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-03-09;1079.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-03-10;982.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-03-11;1045.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-03-12;1127.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-03-13;1133.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-03-16;1160.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-03-17;1165.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-03-18;1259.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-03-19;1329.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-03-20;1348.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-03-23;1287.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-03-24;1295.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-03-25;1182.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-03-26;1337.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-03-27;1373.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-03-30;1398.5;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-03-31;1365.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-04-01;1365.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-04-02;1481.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-04-06;1520.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-04-07;1527.75;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-04-08;1247.0;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-04-09;1402.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-04-10;1402.25;6227601;Apr26;2026-04-10;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-04-13;1217.75;6227602;May26;2026-05-12;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-04-14;1135.5;6227602;May26;2026-05-12;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-04-15;1160.25;6227602;May26;2026-05-12;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-04-16;1175.25;6227602;May26;2026-05-12;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-04-17;1028.25;6227602;May26;2026-05-12;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-04-20;1085.5;6227602;May26;2026-05-12;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
2026-04-21;1125.0;6227602;May26;2026-05-12;low_sulphur_gasoil;Low Sulphur Gasoil Futures;ice_front_month;continuous;gasoil
